epoch,train_loss,eval_loss,eval_top1,eval_top5
0,2.2677355847748997,2.197021650889563,22.1,74.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
1,2.024928879059082,2.2760176119350253,19.0,74.1
epoch,train_loss,eval_loss,eval_top1,eval_top5
2,1.9311532902123665,2.937641674563998,17.6,60.1
epoch,train_loss,eval_loss,eval_top1,eval_top5
3,1.8783955866755964,2.6838047220593406,23.3,69.3
epoch,train_loss,eval_loss,eval_top1,eval_top5
4,1.8292569204157358,1.5130965605614677,46.3,91.1
epoch,train_loss,eval_loss,eval_top1,eval_top5
5,1.7852329418752542,1.703185214646279,37.0,86.2
epoch,train_loss,eval_loss,eval_top1,eval_top5
6,1.7382984454097272,1.534230107352847,47.0,91.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
7,1.7099738903741395,1.8561582806564512,37.2,87.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
8,1.6857814149288095,1.3444056619727422,54.5,91.3
epoch,train_loss,eval_loss,eval_top1,eval_top5
9,1.6725788746440113,1.7394854109438638,40.8,88.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
10,1.6324781770171644,1.3381449655881004,53.7,92.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
11,1.6204031215867962,1.5393642227328013,46.9,91.1
epoch,train_loss,eval_loss,eval_top1,eval_top5
12,1.5787696119305077,1.4998411758551522,49.5,89.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
13,1.5667775890581124,1.6449908912181854,44.0,88.1
epoch,train_loss,eval_loss,eval_top1,eval_top5
14,1.5210697571365859,1.0984574501949644,64.8,94.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
15,1.4798787281818662,1.3052046298980713,54.9,94.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
16,1.469105941226898,1.3080789319106512,57.3,90.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
17,1.4544721101526688,1.1268724926880427,60.9,95.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
18,1.439554500304083,1.0848604271572733,63.0,94.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
19,1.4273798338459056,1.0541186011026775,64.7,96.2
epoch,train_loss,eval_loss,eval_top1,eval_top5
20,1.409531090077132,1.3538104882315984,52.3,92.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
21,1.4054016996957228,0.9867623867023558,66.6,95.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
22,1.4025166631805515,1.0674479958556948,65.7,96.2
epoch,train_loss,eval_loss,eval_top1,eval_top5
23,1.382195975856849,0.9231749548325463,69.2,96.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
24,1.397298127518854,1.0190110367441934,66.8,95.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
25,1.3494432329919415,0.9635555592794267,68.8,96.3
epoch,train_loss,eval_loss,eval_top1,eval_top5
26,1.341341196217995,1.0136392901814173,66.1,95.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
27,1.373365424599936,0.9002353653075204,70.9,97.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
28,1.3420186847766524,1.0911155967485338,63.3,96.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
29,1.3265826461366064,0.9465997919203744,70.9,96.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
30,1.323503983932882,1.0146432720006457,66.5,95.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
31,1.302289904330549,0.907839825702092,70.6,96.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
32,1.2976140636566271,1.00281951564645,66.2,97.2
epoch,train_loss,eval_loss,eval_top1,eval_top5
33,1.2930505152698937,0.8884753161479556,71.9,97.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
34,1.2767037232787584,0.8764803849515461,72.9,97.3
epoch,train_loss,eval_loss,eval_top1,eval_top5
35,1.2688918173101025,1.063979486033084,64.0,95.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
36,1.2545388211559145,0.9495568232876914,68.7,97.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
37,1.2560697161854375,0.7774871994578649,75.1,98.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
38,1.2647873079437377,0.8355421338762555,74.3,97.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
39,1.2402781565206331,0.9290183872457535,70.5,97.2
epoch,train_loss,eval_loss,eval_top1,eval_top5
40,1.256772102622375,0.8717339327411046,72.6,97.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
41,1.2196934510592463,0.9836633551924948,68.7,97.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
42,1.197193724829107,0.8768889497196863,71.3,96.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
43,1.1969555832737282,0.8073368649634104,75.6,97.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
44,1.1955674116721782,0.9918272395928701,66.2,96.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
45,1.1793677412318164,0.8721424915960857,74.7,97.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
46,1.167033457777254,0.913476498354049,72.6,98.0
epoch,train_loss,eval_loss,eval_top1,eval_top5
47,1.1310775099700032,0.7301785487031179,78.5,98.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
48,1.1387661020950914,0.801856770874962,74.3,98.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
49,1.1422806574144397,0.7668624766289242,76.9,98.1
epoch,train_loss,eval_loss,eval_top1,eval_top5
50,1.1099067493689867,0.8108889732568983,74.7,97.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
51,1.1416600838674769,0.7649430608938611,76.0,98.0
epoch,train_loss,eval_loss,eval_top1,eval_top5
52,1.0932424335717306,0.7811009259451003,74.9,98.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
53,1.0839873332782148,0.7382082759387909,78.5,97.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
54,1.08184368648563,0.6950965414917658,79.2,98.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
55,1.0816367283410449,0.7746828924568873,77.9,96.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
56,1.067464229687253,0.7420578154306563,78.9,98.1
epoch,train_loss,eval_loss,eval_top1,eval_top5
57,1.0532047342363202,0.7512827491949475,77.1,98.1
epoch,train_loss,eval_loss,eval_top1,eval_top5
58,1.0724392444213515,0.686230811571318,81.8,98.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
59,1.0235952188748059,0.7430984973907471,79.5,97.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
60,1.0331229027692108,0.7809456478035639,76.5,98.3
epoch,train_loss,eval_loss,eval_top1,eval_top5
61,1.0193350057372843,0.7725301791751196,77.4,98.2
epoch,train_loss,eval_loss,eval_top1,eval_top5
62,1.0026566760607887,0.716236013505194,79.5,98.0
epoch,train_loss,eval_loss,eval_top1,eval_top5
63,0.9815002136807425,0.7069073903655249,79.5,97.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
64,0.9809890975943664,0.6799088522555337,81.5,98.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
65,0.9862363731945961,0.7302017029788759,79.5,98.3
epoch,train_loss,eval_loss,eval_top1,eval_top5
66,0.9809690443434325,0.717577897840076,79.6,98.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
67,0.9447063789885239,0.7181858235881442,79.7,98.0
epoch,train_loss,eval_loss,eval_top1,eval_top5
68,0.9364670106736791,0.7170601458776564,80.4,98.1
epoch,train_loss,eval_loss,eval_top1,eval_top5
69,0.9121021339901826,0.6923654666022648,81.4,98.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
70,0.9374738733327261,0.6852924991694708,80.6,98.2
epoch,train_loss,eval_loss,eval_top1,eval_top5
71,0.904545979461636,0.7179775238037109,81.3,98.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
72,0.9057975058241671,0.6443679481744766,81.5,98.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
73,0.890917323768351,0.6140472683168593,83.6,98.0
epoch,train_loss,eval_loss,eval_top1,eval_top5
74,0.888623047765888,0.6247513686853742,82.1,98.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
75,0.6045774715650972,0.6224722488531991,81.5,98.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
76,0.5908215294104878,0.594363240732087,83.7,98.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
77,0.5831548787945106,0.6108561094318118,82.3,98.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
78,0.5809730644540007,0.5926156155173741,83.3,98.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
79,0.5786235457637556,0.6123438529551976,81.8,99.0
epoch,train_loss,eval_loss,eval_top1,eval_top5
80,0.5721672982295637,0.5869578189320035,82.9,98.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
81,0.5683093080529115,0.5856345894317778,83.0,98.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
82,0.5601216827211006,0.6028084780961748,83.2,98.1
epoch,train_loss,eval_loss,eval_top1,eval_top5
83,0.5617519820712215,0.5792773268998616,84.3,98.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
84,0.5563919918605017,0.5869965830019542,82.8,98.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
85,0.5544251005208365,0.5839334605705171,83.4,98.2
epoch,train_loss,eval_loss,eval_top1,eval_top5
86,0.5532985561895201,0.5627510786529571,84.4,98.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
87,0.5499925598555189,0.567341809944501,83.1,98.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
88,0.546184907816483,0.5615108389230001,83.6,98.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
89,0.5440300600172362,0.5592983085957784,83.5,98.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
90,0.542989785879108,0.5558227172919682,84.3,98.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
91,0.5439439518808046,0.5685337116084401,83.6,98.2
epoch,train_loss,eval_loss,eval_top1,eval_top5
92,0.5404316400081661,0.5648207929399278,83.9,98.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
93,0.5376559929703478,0.5549138292433724,84.7,98.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
94,0.5419933798050117,0.5657042141944643,84.1,98.2
epoch,train_loss,eval_loss,eval_top1,eval_top5
95,0.5385702233297545,0.5578921501125608,84.1,98.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
96,0.538799943554868,0.5593833873669306,84.5,98.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
97,0.5408207082663566,0.5689307775289293,83.8,98.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
98,0.5392647113027946,0.5501286399269861,84.0,98.2
epoch,train_loss,eval_loss,eval_top1,eval_top5
99,0.5383348717384067,0.5681726866298251,84.0,98.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
100,0.5391593760018671,0.5593648910049408,84.1,98.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
101,0.5408156097359504,0.5541750310905396,84.2,98.2
epoch,train_loss,eval_loss,eval_top1,eval_top5
102,0.5374758157653741,0.5684603034030824,83.9,98.1
epoch,train_loss,eval_loss,eval_top1,eval_top5
103,0.540966112312473,0.5657267144748143,83.8,98.3
epoch,train_loss,eval_loss,eval_top1,eval_top5
104,0.5397010915432112,0.5582075984705062,84.3,98.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
105,0.540634349041562,0.5635506517830349,83.8,98.4
